geometry,crossroad_count,road_length,shop_count,residential_area,commercial_area,industrial_area,start_count,end_count
"POLYGON ((121.4598720494418 31.42486405824267, 121.4598720494418 31.43252929040109, 121.4508888966006 31.43252929040109, 121.4508888966006 31.42486405824267, 121.4598720494418 31.42486405824267))",0,5512.012648,0,0.0,0.0,1000000.0,1,1
"POLYGON ((121.4598720494418 31.43252929040109, 121.4598720494418 31.44019389585451, 121.4508888966006 31.44019389585451, 121.4508888966006 31.43252929040109, 121.4598720494418 31.43252929040109))",0,6616.940836,0,0.0,0.0,879142.0218,1,1
"POLYGON ((121.4598720494418 31.44019389585451, 121.4598720494418 31.44785787451704, 121.4508888966006 31.44785787451704, 121.4508888966006 31.44019389585451, 121.4598720494418 31.44019389585451))",0,3991.07114,0,0.0,0.0,91572.37403,1,1
"POLYGON ((121.4598720494418 31.44785787451704, 121.4598720494418 31.45552122630282, 121.4508888966006 31.45552122630282, 121.4508888966006 31.44785787451704, 121.4598720494418 31.44785787451704))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4598720494418 31.45552122630282, 121.4598720494418 31.46318395112604, 121.4508888966006 31.46318395112604, 121.4508888966006 31.45552122630282, 121.4598720494418 31.45552122630282))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4598720494418 31.46318395112604, 121.4598720494418 31.47084604890096, 121.4508888966006 31.47084604890096, 121.4508888966006 31.46318395112604, 121.4598720494418 31.46318395112604))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4598720494418 31.47084604890096, 121.4598720494418 31.47850751954186, 121.4508888966006 31.47850751954186, 121.4508888966006 31.47084604890096, 121.4598720494418 31.47084604890096))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4598720494418 31.47850751954186, 121.4598720494418 31.4861683629631, 121.4508888966006 31.4861683629631, 121.4508888966006 31.47850751954186, 121.4598720494418 31.47850751954186))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4598720494418 31.4861683629631, 121.4598720494418 31.49382857907909, 121.4508888966006 31.49382857907909, 121.4508888966006 31.4861683629631, 121.4598720494418 31.4861683629631))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 30.98691269999999, 121.468855202283 30.99461351064697, 121.4598720494418 30.99461351064697, 121.4598720494418 30.98691269999999, 121.468855202283 30.98691269999999))",0,2729.321736,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 30.99461351064697, 121.468855202283 31.00231369957163, 121.4598720494418 31.00231369957163, 121.4598720494418 30.99461351064697, 121.468855202283 30.99461351064697))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.00231369957163, 121.468855202283 31.01001326668513, 121.4598720494418 31.01001326668513, 121.4598720494418 31.00231369957163, 121.468855202283 31.00231369957163))",0,11587.28868,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.01001326668513, 121.468855202283 31.01771221189863, 121.4598720494418 31.01771221189863, 121.4598720494418 31.01001326668513, 121.468855202283 31.01001326668513))",0,14856.43116,0,73780.79828,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.01771221189863, 121.468855202283 31.02541053512337, 121.4598720494418 31.02541053512337, 121.4598720494418 31.01771221189863, 121.468855202283 31.01771221189863))",0,17730.21184,0,295476.7847,31526.55709,0.0,1,1
"POLYGON ((121.468855202283 31.02541053512337, 121.468855202283 31.03310823627063, 121.4598720494418 31.03310823627063, 121.4598720494418 31.02541053512337, 121.468855202283 31.02541053512337))",2,18668.24178,0,258212.1354,52583.36573,0.0,2,1
"POLYGON ((121.468855202283 31.03310823627063, 121.468855202283 31.04080531525175, 121.4598720494418 31.04080531525175, 121.4598720494418 31.03310823627063, 121.468855202283 31.03310823627063))",4,6704.26199,9,501334.4217,40600.60424,0.0,1,2
"POLYGON ((121.468855202283 31.04080531525175, 121.468855202283 31.04850177197812, 121.4598720494418 31.04850177197812, 121.4598720494418 31.04080531525175, 121.468855202283 31.04080531525175))",5,4359.265605,28,681553.4515,16852.29945,24111.74227,7,3
"POLYGON ((121.468855202283 31.04850177197812, 121.468855202283 31.05619760636117, 121.4598720494418 31.05619760636117, 121.4598720494418 31.04850177197812, 121.468855202283 31.04850177197812))",4,25318.37651,2,208558.7955,0.0,318097.7635,1,1
"POLYGON ((121.468855202283 31.05619760636117, 121.468855202283 31.0638928183124, 121.4598720494418 31.0638928183124, 121.4598720494418 31.05619760636117, 121.468855202283 31.05619760636117))",0,1612.08417,0,0.0,0.0,876003.1186,1,1
"POLYGON ((121.468855202283 31.0638928183124, 121.468855202283 31.07158740774336, 121.4598720494418 31.07158740774336, 121.4598720494418 31.0638928183124, 121.468855202283 31.0638928183124))",0,0.0,0,0.0,0.0,786464.4856,1,1
"POLYGON ((121.468855202283 31.07158740774336, 121.468855202283 31.07928137456562, 121.4598720494418 31.07928137456562, 121.4598720494418 31.07158740774336, 121.468855202283 31.07158740774336))",0,0.0,0,0.0,0.0,710075.5019,1,1
"POLYGON ((121.468855202283 31.07928137456562, 121.468855202283 31.08697471869087, 121.4598720494418 31.08697471869087, 121.4598720494418 31.07928137456562, 121.468855202283 31.07928137456562))",0,0.0,0,0.0,0.0,515416.3976,1,1
"POLYGON ((121.468855202283 31.08697471869087, 121.468855202283 31.09466744003078, 121.4598720494418 31.09466744003078, 121.4598720494418 31.08697471869087, 121.468855202283 31.08697471869087))",0,987.0264857,0,0.0,0.0,306957.8849,1,1
"POLYGON ((121.468855202283 31.09466744003078, 121.468855202283 31.10235953849711, 121.4598720494418 31.10235953849711, 121.4598720494418 31.09466744003078, 121.468855202283 31.09466744003078))",0,489.0867077,0,0.0,0.0,10544.96899,1,1
"POLYGON ((121.468855202283 31.10235953849711, 121.468855202283 31.11005101400166, 121.4598720494418 31.11005101400166, 121.4598720494418 31.10235953849711, 121.468855202283 31.10235953849711))",1,11914.51425,0,42512.39745,0.0,22818.9317,1,1
"POLYGON ((121.468855202283 31.11005101400166, 121.468855202283 31.1177418664563, 121.4598720494418 31.1177418664563, 121.4598720494418 31.11005101400166, 121.468855202283 31.11005101400166))",0,2820.252358,0,0.0,0.0,49175.31905,8,9
"POLYGON ((121.468855202283 31.1177418664563, 121.468855202283 31.12543209577293, 121.4598720494418 31.12543209577293, 121.4598720494418 31.1177418664563, 121.468855202283 31.1177418664563))",0,4527.476027,0,26.02160191,0.0,309.7156204,7,6
"POLYGON ((121.468855202283 31.12543209577293, 121.468855202283 31.13312170186351, 121.4598720494418 31.13312170186351, 121.4598720494418 31.12543209577293, 121.468855202283 31.12543209577293))",0,6587.426858,0,2992.452665,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.13312170186351, 121.468855202283 31.14081068464005, 121.4598720494418 31.14081068464005, 121.4598720494418 31.13312170186351, 121.468855202283 31.13312170186351))",0,7640.96542,0,94999.41673,0.0,18809.5295,1,1
"POLYGON ((121.468855202283 31.14081068464005, 121.468855202283 31.14849904401462, 121.4598720494418 31.14849904401462, 121.4598720494418 31.14081068464005, 121.468855202283 31.14081068464005))",0,16151.51432,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.14849904401462, 121.468855202283 31.15618677989934, 121.4598720494418 31.15618677989934, 121.4598720494418 31.14849904401462, 121.468855202283 31.14849904401462))",0,12141.15259,0,85526.26646,0.0,0.0,6,4
"POLYGON ((121.468855202283 31.15618677989934, 121.468855202283 31.16387389220637, 121.4598720494418 31.16387389220637, 121.4598720494418 31.15618677989934, 121.468855202283 31.15618677989934))",4,21453.79429,0,0.0,8062.537656,0.0,28,36
"POLYGON ((121.468855202283 31.16387389220637, 121.468855202283 31.17156038084794, 121.4598720494418 31.17156038084794, 121.4598720494418 31.16387389220637, 121.468855202283 31.16387389220637))",5,18402.23699,0,0.0,10370.89529,0.0,66,62
"POLYGON ((121.468855202283 31.17156038084794, 121.468855202283 31.17924624573631, 121.4598720494418 31.17924624573631, 121.4598720494418 31.17156038084794, 121.468855202283 31.17156038084794))",9,13548.26087,0,0.0,84336.60523,0.0,41,32
"POLYGON ((121.468855202283 31.17924624573631, 121.468855202283 31.18693148678382, 121.4598720494418 31.18693148678382, 121.4598720494418 31.17924624573631, 121.468855202283 31.17924624573631))",0,19713.24384,2,0.0,0.0,0.0,135,121
"POLYGON ((121.468855202283 31.18693148678382, 121.468855202283 31.19461610390284, 121.4598720494418 31.19461610390284, 121.4598720494418 31.18693148678382, 121.468855202283 31.18693148678382))",10,34373.892,2,8509.040084,18525.40648,0.0,245,191
"POLYGON ((121.468855202283 31.19461610390284, 121.468855202283 31.2023000970058, 121.4598720494418 31.2023000970058, 121.4598720494418 31.19461610390284, 121.468855202283 31.19461610390284))",20,24353.03939,14,265741.4784,13618.58826,0.0,343,319
"POLYGON ((121.468855202283 31.2023000970058, 121.468855202283 31.20998346600517, 121.4598720494418 31.20998346600517, 121.4598720494418 31.2023000970058, 121.468855202283 31.2023000970058))",12,13277.83783,42,55023.70477,1653.498391,0.0,307,312
"POLYGON ((121.468855202283 31.20998346600517, 121.468855202283 31.21766621081351, 121.4598720494418 31.21766621081351, 121.4598720494418 31.20998346600517, 121.468855202283 31.20998346600517))",18,17571.12966,22,77908.0347,10112.42798,0.0,242,225
"POLYGON ((121.468855202283 31.21766621081351, 121.468855202283 31.22534833134338, 121.4598720494418 31.22534833134338, 121.4598720494418 31.21766621081351, 121.468855202283 31.21766621081351))",19,19000.09296,27,60907.28617,21502.37694,0.0,211,174
"POLYGON ((121.468855202283 31.22534833134338, 121.468855202283 31.23302982750743, 121.4598720494418 31.23302982750743, 121.4598720494418 31.22534833134338, 121.468855202283 31.22534833134338))",31,44123.95174,43,120855.3128,69062.69448,0.0,255,232
"POLYGON ((121.468855202283 31.23302982750743, 121.468855202283 31.24071069921833, 121.4598720494418 31.24071069921833, 121.4598720494418 31.23302982750743, 121.468855202283 31.23302982750743))",15,23974.86596,38,169991.2,0.0,0.0,110,84
"POLYGON ((121.468855202283 31.24071069921833, 121.468855202283 31.24839094638885, 121.4598720494418 31.24839094638885, 121.4598720494418 31.24071069921833, 121.468855202283 31.24071069921833))",5,18193.58311,14,96666.86492,0.0,0.0,168,121
"POLYGON ((121.468855202283 31.24839094638885, 121.468855202283 31.25607056893175, 121.4598720494418 31.25607056893175, 121.4598720494418 31.24839094638885, 121.468855202283 31.24839094638885))",0,11781.27328,2,88849.46999,0.0,31847.37839,294,272
"POLYGON ((121.468855202283 31.25607056893175, 121.468855202283 31.26374956675991, 121.4598720494418 31.26374956675991, 121.4598720494418 31.25607056893175, 121.468855202283 31.25607056893175))",0,6167.216706,1,137502.4263,10952.18975,0.0,249,226
"POLYGON ((121.468855202283 31.26374956675991, 121.468855202283 31.27142793978621, 121.4598720494418 31.27142793978621, 121.4598720494418 31.26374956675991, 121.468855202283 31.26374956675991))",2,14970.65898,3,860.0391415,0.0,0.0,303,311
"POLYGON ((121.468855202283 31.27142793978621, 121.468855202283 31.27910568792358, 121.4598720494418 31.27910568792358, 121.4598720494418 31.27142793978621, 121.468855202283 31.27142793978621))",0,4079.485943,1,174131.759,0.0,0.0,281,283
"POLYGON ((121.468855202283 31.27910568792358, 121.468855202283 31.28678281108505, 121.4598720494418 31.28678281108505, 121.4598720494418 31.27910568792358, 121.468855202283 31.27910568792358))",0,4876.887767,0,42965.79324,0.0,0.0,116,120
"POLYGON ((121.468855202283 31.28678281108505, 121.468855202283 31.29445930918367, 121.4598720494418 31.29445930918367, 121.4598720494418 31.28678281108505, 121.468855202283 31.28678281108505))",0,19396.74922,0,0.0,16347.26096,0.0,91,96
"POLYGON ((121.468855202283 31.29445930918367, 121.468855202283 31.30213518213253, 121.4598720494418 31.30213518213253, 121.4598720494418 31.29445930918367, 121.468855202283 31.29445930918367))",0,14252.40633,0,6945.057019,29236.11941,0.0,162,198
"POLYGON ((121.468855202283 31.30213518213253, 121.468855202283 31.3098104298448, 121.4598720494418 31.3098104298448, 121.4598720494418 31.30213518213253, 121.468855202283 31.30213518213253))",2,10991.51346,0,183949.8734,0.0,0.0,171,208
"POLYGON ((121.468855202283 31.3098104298448, 121.468855202283 31.31748505223367, 121.4598720494418 31.31748505223367, 121.4598720494418 31.3098104298448, 121.468855202283 31.3098104298448))",0,4131.5764,0,561076.6429,0.0,0.0,205,218
"POLYGON ((121.468855202283 31.31748505223367, 121.468855202283 31.32515904921241, 121.4598720494418 31.32515904921241, 121.4598720494418 31.31748505223367, 121.468855202283 31.31748505223367))",0,4232.142424,0,103552.6722,0.0,66690.1153,199,215
"POLYGON ((121.468855202283 31.32515904921241, 121.468855202283 31.33283242069435, 121.4598720494418 31.33283242069435, 121.4598720494418 31.32515904921241, 121.468855202283 31.32515904921241))",0,4194.92257,0,181708.1956,0.0,0.0,98,129
"POLYGON ((121.468855202283 31.33283242069435, 121.468855202283 31.34050516659284, 121.4598720494418 31.34050516659284, 121.4598720494418 31.33283242069435, 121.468855202283 31.33283242069435))",0,4121.434941,0,0.0,0.0,0.0,66,74
"POLYGON ((121.468855202283 31.34050516659284, 121.468855202283 31.34817728682128, 121.4598720494418 31.34817728682128, 121.4598720494418 31.34050516659284, 121.468855202283 31.34050516659284))",0,5568.458232,0,0.0,0.0,365185.3987,2,1
"POLYGON ((121.468855202283 31.34817728682128, 121.468855202283 31.35584878129317, 121.4598720494418 31.35584878129317, 121.4598720494418 31.34817728682128, 121.468855202283 31.34817728682128))",0,2702.238755,0,0.0,0.0,1020139.436,6,8
"POLYGON ((121.468855202283 31.35584878129317, 121.468855202283 31.36351964992201, 121.4598720494418 31.36351964992201, 121.4598720494418 31.35584878129317, 121.468855202283 31.35584878129317))",0,807.6560018,0,0.0,0.0,462266.2396,2,1
"POLYGON ((121.468855202283 31.36351964992201, 121.468855202283 31.37118989262137, 121.4598720494418 31.37118989262137, 121.4598720494418 31.36351964992201, 121.468855202283 31.36351964992201))",0,13297.46919,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.37118989262137, 121.468855202283 31.37885950930489, 121.4598720494418 31.37885950930489, 121.4598720494418 31.37118989262137, 121.468855202283 31.37118989262137))",0,10862.9284,0,0.0,0.0,0.0,3,2
"POLYGON ((121.468855202283 31.37885950930489, 121.468855202283 31.38652849988624, 121.4598720494418 31.38652849988624, 121.4598720494418 31.37885950930489, 121.468855202283 31.37885950930489))",0,13831.14459,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.38652849988624, 121.468855202283 31.39419686427913, 121.4598720494418 31.39419686427913, 121.4598720494418 31.38652849988624, 121.468855202283 31.38652849988624))",0,11318.175,0,0.0,0.0,0.0,3,3
"POLYGON ((121.468855202283 31.39419686427913, 121.468855202283 31.40186460239737, 121.4598720494418 31.40186460239737, 121.4598720494418 31.39419686427913, 121.468855202283 31.39419686427913))",0,4643.772625,0,0.0,0.0,0.0,11,5
"POLYGON ((121.468855202283 31.40186460239737, 121.468855202283 31.40953171415478, 121.4598720494418 31.40953171415478, 121.4598720494418 31.40186460239737, 121.468855202283 31.40186460239737))",0,3893.333446,0,0.0,0.0,0.0,5,13
"POLYGON ((121.468855202283 31.40953171415478, 121.468855202283 31.41719819946523, 121.4598720494418 31.41719819946523, 121.4598720494418 31.40953171415478, 121.468855202283 31.40953171415478))",0,31854.30367,0,0.0,0.0,58970.75082,2,1
"POLYGON ((121.468855202283 31.41719819946523, 121.468855202283 31.42486405824267, 121.4598720494418 31.42486405824267, 121.4598720494418 31.41719819946523, 121.468855202283 31.41719819946523))",0,1891.780555,0,0.0,0.0,807550.5294,1,1
"POLYGON ((121.468855202283 31.42486405824267, 121.468855202283 31.43252929040109, 121.4598720494418 31.43252929040109, 121.4598720494418 31.42486405824267, 121.468855202283 31.42486405824267))",0,8475.859123,0,0.0,0.0,943283.9559,1,1
"POLYGON ((121.468855202283 31.43252929040109, 121.468855202283 31.44019389585451, 121.4598720494418 31.44019389585451, 121.4598720494418 31.43252929040109, 121.468855202283 31.43252929040109))",0,5104.984976,0,0.0,0.0,173325.7687,1,1
"POLYGON ((121.468855202283 31.44019389585451, 121.468855202283 31.44785787451704, 121.4598720494418 31.44785787451704, 121.4598720494418 31.44019389585451, 121.468855202283 31.44019389585451))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.44785787451704, 121.468855202283 31.45552122630282, 121.4598720494418 31.45552122630282, 121.4598720494418 31.44785787451704, 121.468855202283 31.44785787451704))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.45552122630282, 121.468855202283 31.46318395112604, 121.4598720494418 31.46318395112604, 121.4598720494418 31.45552122630282, 121.468855202283 31.45552122630282))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.46318395112604, 121.468855202283 31.47084604890096, 121.4598720494418 31.47084604890096, 121.4598720494418 31.46318395112604, 121.468855202283 31.46318395112604))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.47084604890096, 121.468855202283 31.47850751954186, 121.4598720494418 31.47850751954186, 121.4598720494418 31.47084604890096, 121.468855202283 31.47084604890096))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.47850751954186, 121.468855202283 31.4861683629631, 121.4598720494418 31.4861683629631, 121.4598720494418 31.47850751954186, 121.468855202283 31.47850751954186))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.468855202283 31.4861683629631, 121.468855202283 31.49382857907909, 121.4598720494418 31.49382857907909, 121.4598720494418 31.4861683629631, 121.468855202283 31.4861683629631))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 30.98691269999999, 121.4778383551242 30.99461351064697, 121.468855202283 30.99461351064697, 121.468855202283 30.98691269999999, 121.4778383551242 30.98691269999999))",2,5174.525767,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 30.99461351064697, 121.4778383551242 31.00231369957163, 121.468855202283 31.00231369957163, 121.468855202283 30.99461351064697, 121.4778383551242 30.99461351064697))",0,6382.629598,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.00231369957163, 121.4778383551242 31.01001326668513, 121.468855202283 31.01001326668513, 121.468855202283 31.00231369957163, 121.4778383551242 31.00231369957163))",3,12917.17545,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.01001326668513, 121.4778383551242 31.01771221189863, 121.468855202283 31.01771221189863, 121.468855202283 31.01001326668513, 121.4778383551242 31.01001326668513))",0,3555.969703,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.01771221189863, 121.4778383551242 31.02541053512337, 121.468855202283 31.02541053512337, 121.468855202283 31.01771221189863, 121.4778383551242 31.01771221189863))",0,4908.482451,0,41010.69269,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.02541053512337, 121.4778383551242 31.03310823627063, 121.468855202283 31.03310823627063, 121.468855202283 31.02541053512337, 121.4778383551242 31.02541053512337))",2,3025.830644,0,156907.0949,18421.54827,196416.1783,1,1
"POLYGON ((121.4778383551242 31.03310823627063, 121.4778383551242 31.04080531525175, 121.468855202283 31.04080531525175, 121.468855202283 31.03310823627063, 121.4778383551242 31.03310823627063))",1,1714.768371,0,138395.7837,6895.381174,533988.5358,1,1
"POLYGON ((121.4778383551242 31.04080531525175, 121.4778383551242 31.04850177197812, 121.468855202283 31.04850177197812, 121.468855202283 31.04080531525175, 121.4778383551242 31.04080531525175))",1,537.8613176,8,36485.77688,0.0,403694.6379,1,1
"POLYGON ((121.4778383551242 31.04850177197812, 121.4778383551242 31.05619760636117, 121.468855202283 31.05619760636117, 121.468855202283 31.04850177197812, 121.4778383551242 31.04850177197812))",0,19253.31678,0,1584.438695,0.0,222628.9501,1,1
"POLYGON ((121.4778383551242 31.05619760636117, 121.4778383551242 31.0638928183124, 121.468855202283 31.0638928183124, 121.468855202283 31.05619760636117, 121.4778383551242 31.05619760636117))",0,851.1570522,0,0.0,0.0,205503.0676,1,1
"POLYGON ((121.4778383551242 31.0638928183124, 121.4778383551242 31.07158740774336, 121.468855202283 31.07158740774336, 121.468855202283 31.0638928183124, 121.4778383551242 31.0638928183124))",0,1928.718949,0,0.0,0.0,3007.348669,1,1
"POLYGON ((121.4778383551242 31.07158740774336, 121.4778383551242 31.07928137456562, 121.468855202283 31.07928137456562, 121.468855202283 31.07158740774336, 121.4778383551242 31.07158740774336))",0,705.0883538,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.07928137456562, 121.4778383551242 31.08697471869087, 121.468855202283 31.08697471869087, 121.468855202283 31.07928137456562, 121.4778383551242 31.07928137456562))",0,497.5708699,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.08697471869087, 121.4778383551242 31.09466744003078, 121.468855202283 31.09466744003078, 121.468855202283 31.08697471869087, 121.4778383551242 31.08697471869087))",0,1389.925474,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.09466744003078, 121.4778383551242 31.10235953849711, 121.468855202283 31.10235953849711, 121.468855202283 31.09466744003078, 121.4778383551242 31.09466744003078))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.10235953849711, 121.4778383551242 31.11005101400166, 121.468855202283 31.11005101400166, 121.468855202283 31.10235953849711, 121.4778383551242 31.10235953849711))",0,8221.184406,0,21174.03894,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.11005101400166, 121.4778383551242 31.1177418664563, 121.468855202283 31.1177418664563, 121.468855202283 31.11005101400166, 121.4778383551242 31.11005101400166))",3,9859.504566,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.1177418664563, 121.4778383551242 31.12543209577293, 121.468855202283 31.12543209577293, 121.468855202283 31.1177418664563, 121.4778383551242 31.1177418664563))",0,2623.590094,0,557.8854091,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.12543209577293, 121.4778383551242 31.13312170186351, 121.468855202283 31.13312170186351, 121.468855202283 31.12543209577293, 121.4778383551242 31.12543209577293))",0,8232.56494,0,42777.34889,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.13312170186351, 121.4778383551242 31.14081068464005, 121.468855202283 31.14081068464005, 121.468855202283 31.13312170186351, 121.4778383551242 31.13312170186351))",0,4199.224548,0,0.0,0.0,0.0,1,1
"POLYGON ((121.4778383551242 31.14081068464005, 121.4778383551242 31.14849904401462, 121.468855202283 31.14849904401462, 121.468855202283 31.14081068464005, 121.4778383551242 31.14081068464005))",0,15065.28293,0,0.0,0.0,0.0,2,1
"POLYGON ((121.4778383551242 31.14849904401462, 121.4778383551242 31.15618677989934, 121.468855202283 31.15618677989934, 121.468855202283 31.14849904401462, 121.4778383551242 31.14849904401462))",0,22682.20468,1,106386.6382,279618.2175,0.0,8,7
"POLYGON ((121.4778383551242 31.15618677989934, 121.4778383551242 31.16387389220637, 121.468855202283 31.16387389220637, 121.468855202283 31.15618677989934, 121.4778383551242 31.15618677989934))",18,15039.16553,0,0.0,4912.589936,0.0,10,8
"POLYGON ((121.4778383551242 31.16387389220637, 121.4778383551242 31.17156038084794, 121.468855202283 31.17156038084794, 121.468855202283 31.16387389220637, 121.4778383551242 31.16387389220637))",25,28070.01643,2,92798.6641,0.0,0.0,4,1
"POLYGON ((121.4778383551242 31.17156038084794, 121.4778383551242 31.17924624573631, 121.468855202283 31.17924624573631, 121.468855202283 31.17156038084794, 121.4778383551242 31.17156038084794))",14,18168.67939,0,33296.85847,37304.52377,0.0,21,22
"POLYGON ((121.4778383551242 31.17924624573631, 121.4778383551242 31.18693148678382, 121.468855202283 31.18693148678382, 121.468855202283 31.17924624573631, 121.4778383551242 31.17924624573631))",0,20970.4983,0,0.0,0.0,0.0,9,11
"POLYGON ((121.4778383551242 31.18693148678382, 121.4778383551242 31.19461610390284, 121.468855202283 31.19461610390284, 121.468855202283 31.18693148678382, 121.4778383551242 31.18693148678382))",1,20097.671,0,38975.32833,0.0,0.0,164,204
"POLYGON ((121.4778383551242 31.19461610390284, 121.4778383551242 31.2023000970058, 121.468855202283 31.2023000970058, 121.468855202283 31.19461610390284, 121.4778383551242 31.19461610390284))",29,35915.42305,1,156352.3929,104671.378,0.0,366,359
"POLYGON ((121.4778383551242 31.2023000970058, 121.4778383551242 31.20998346600517, 121.468855202283 31.20998346600517, 121.468855202283 31.2023000970058, 121.4778383551242 31.2023000970058))",18,14425.53468,8,197578.6336,13428.61104,0.0,394,360
"POLYGON ((121.4778383551242 31.20998346600517, 121.4778383551242 31.21766621081351, 121.468855202283 31.21766621081351, 121.468855202283 31.20998346600517, 121.4778383551242 31.20998346600517))",23,11380.9392,10,270111.4401,72795.93371,0.0,300,263
"POLYGON ((121.4778383551242 31.21766621081351, 121.4778383551242 31.22534833134338, 121.468855202283 31.22534833134338, 121.468855202283 31.21766621081351, 121.4778383551242 31.21766621081351))",42,8584.135874,31,147788.7395,29266.97356,0.0,329,326
"POLYGON ((121.4778383551242 31.22534833134338, 121.4778383551242 31.23302982750743, 121.468855202283 31.23302982750743, 121.468855202283 31.22534833134338, 121.4778383551242 31.22534833134338))",41,36014.80324,30,22983.45519,21515.52837,0.0,200,204
"POLYGON ((121.4778383551242 31.23302982750743, 121.4778383551242 31.24071069921833, 121.468855202283 31.24071069921833, 121.468855202283 31.23302982750743, 121.4778383551242 31.23302982750743))",44,21776.09145,64,76228.49373,41922.67805,0.0,276,239
"POLYGON ((121.4778383551242 31.24071069921833, 121.4778383551242 31.24839094638885, 121.468855202283 31.24839094638885, 121.468855202283 31.24071069921833, 121.4778383551242 31.24071069921833))",2,17007.21732,8,41447.94388,0.0,0.0,148,178
"POLYGON ((121.4778383551242 31.24839094638885, 121.4778383551242 31.25607056893175, 121.468855202283 31.25607056893175, 121.468855202283 31.24839094638885, 121.4778383551242 31.24839094638885))",2,18623.40502,2,80057.64969,0.0,0.0,238,270
"POLYGON ((121.4778383551242 31.25607056893175, 121.4778383551242 31.26374956675991, 121.468855202283 31.26374956675991, 121.468855202283 31.25607056893175, 121.4778383551242 31.25607056893175))",3,8810.642065,5,20642.93252,0.0,0.0,288,245
"POLYGON ((121.4778383551242 31.26374956675991, 121.4778383551242 31.27142793978621, 121.468855202283 31.27142793978621, 121.468855202283 31.26374956675991, 121.4778383551242 31.26374956675991))",0,14183.75895,6,69810.91121,9684.060786,0.0,325,284
"POLYGON ((121.4778383551242 31.27142793978621, 121.4778383551242 31.27910568792358, 121.468855202283 31.27910568792358, 121.468855202283 31.27142793978621, 121.4778383551242 31.27142793978621))",13,26047.79821,2,164018.3959,0.0,43862.4193,201,204
"POLYGON ((121.4778383551242 31.27910568792358, 121.4778383551242 31.28678281108505, 121.468855202283 31.28678281108505, 121.468855202283 31.27910568792358, 121.4778383551242 31.27910568792358))",0,12176.55658,1,162874.9092,0.0,0.0,233,235
"POLYGON ((121.4778383551242 31.28678281108505, 121.4778383551242 31.29445930918367, 121.468855202283 31.29445930918367, 121.468855202283 31.28678281108505, 121.4778383551242 31.28678281108505))",0,15285.70781,0,160393.5033,0.0,60618.74525,361,398
"POLYGON ((121.4778383551242 31.29445930918367, 121.4778383551242 31.30213518213253, 121.468855202283 31.30213518213253, 121.468855202283 31.29445930918367, 121.4778383551242 31.29445930918367))",0,7079.164936,1,178573.0588,0.0,32848.41796,345,350
"POLYGON ((121.4778383551242 31.30213518213253, 121.4778383551242 31.3098104298448, 121.468855202283 31.3098104298448, 121.468855202283 31.30213518213253, 121.4778383551242 31.30213518213253))",0,8513.676957,0,11785.86471,3013.313168,0.0,238,195
