geometry,crossroad_count,road_length,shop_count,residential_area,commercial_area,industrial_area,railway_station_count,bicycle_lane_length,bus_station_count
"POLYGON ((121.4823299315448 31.3520131122822, 121.4823299315448 31.37118989262137, 121.4598720494418 31.37118989262137, 121.4598720494418 31.3520131122822, 121.4823299315448 31.3520131122822))",0,26274.837780263133,0,0.0,0.0,3364073.462712269,0,1386.779522627282,4
"POLYGON ((121.4823299315448 31.37118989262137, 121.4823299315448 31.39036276036163, 121.4598720494418 31.39036276036163, 121.4598720494418 31.37118989262137, 121.4823299315448 31.37118989262137))",0,49484.72392867362,0,0.0,0.0,0.0,0,0.0,6
"POLYGON ((121.4823299315448 31.39036276036163, 121.4823299315448 31.40953171415478, 121.4598720494418 31.40953171415478, 121.4598720494418 31.39036276036163, 121.4823299315448 31.39036276036163))",1,46018.51922255092,0,96076.63819836,7242.927820645791,0.0,0,115.21364890221462,41
"POLYGON ((121.4823299315448 31.40953171415478, 121.4823299315448 31.42869675265463, 121.4598720494418 31.42869675265463, 121.4598720494418 31.40953171415478, 121.4823299315448 31.40953171415478))",1,46048.820531965786,0,269802.71178686124,0.0,1506444.068121744,0,0.0,12
"POLYGON ((121.4823299315448 31.42869675265463, 121.4823299315448 31.44785787451704, 121.4598720494418 31.44785787451704, 121.4598720494418 31.42869675265463, 121.4823299315448 31.42869675265463))",0,8475.859122803931,0,0.0,0.0,622504.5469373412,0,0.0,0
"POLYGON ((121.4823299315448 31.44785787451704, 121.4823299315448 31.4670150783999, 121.4598720494418 31.4670150783999, 121.4598720494418 31.44785787451704, 121.4823299315448 31.44785787451704))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.4823299315448 31.4670150783999, 121.4823299315448 31.4861683629631, 121.4598720494418 31.4861683629631, 121.4598720494418 31.4670150783999, 121.4823299315448 31.4670150783999))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.4823299315448 31.4861683629631, 121.4823299315448 31.50531772686858, 121.4598720494418 31.50531772686858, 121.4598720494418 31.4861683629631, 121.4823299315448 31.4861683629631))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5047878136478 30.98691269999999, 121.5047878136478 31.00616356086033, 121.4823299315448 31.00616356086033, 121.4823299315448 30.98691269999999, 121.5047878136478 30.98691269999999))",0,11761.463356760363,1,110843.9730506718,0.0,0.0,0,0.0,11
"POLYGON ((121.5047878136478 31.00616356086033, 121.5047878136478 31.02541053512337, 121.4823299315448 31.02541053512337, 121.4823299315448 31.00616356086033, 121.5047878136478 31.00616356086033))",0,12668.095602967369,0,196218.6445257066,5536.173043857352,0.0,0,1101.2738975305283,8
"POLYGON ((121.5047878136478 31.02541053512337, 121.5047878136478 31.04465362140231, 121.4823299315448 31.04465362140231, 121.4823299315448 31.02541053512337, 121.5047878136478 31.02541053512337))",0,27249.21140259232,0,1291212.6094258628,141188.01799077506,252.8866440205832,0,2555.2699171523896,36
"POLYGON ((121.5047878136478 31.04465362140231, 121.5047878136478 31.0638928183124, 121.4823299315448 31.0638928183124, 121.4823299315448 31.04465362140231, 121.5047878136478 31.04465362140231))",10,52050.28755265687,6,460629.9870946594,0.0,0.0,0,13582.595965745717,23
"POLYGON ((121.5047878136478 31.0638928183124, 121.5047878136478 31.0831281244709, 121.4823299315448 31.0831281244709, 121.4823299315448 31.0638928183124, 121.5047878136478 31.0638928183124))",64,34232.91426656965,35,2535999.3252471904,67497.7728435177,0.0,0,45.58636482495578,86
"POLYGON ((121.5047878136478 31.0831281244709, 121.5047878136478 31.10235953849711, 121.4823299315448 31.10235953849711, 121.4823299315448 31.0831281244709, 121.5047878136478 31.0831281244709))",28,31227.055657260607,25,2029518.193932108,236730.93998485652,27371.75916103443,0,0.0,54
"POLYGON ((121.5047878136478 31.10235953849711, 121.5047878136478 31.12158705901236, 121.4823299315448 31.12158705901236, 121.4823299315448 31.10235953849711, 121.5047878136478 31.10235953849711))",15,34968.28283537856,5,1056043.7462018635,0.0,713461.2991680983,1,0.0,34
"POLYGON ((121.5047878136478 31.12158705901236, 121.5047878136478 31.14081068464005, 121.4823299315448 31.14081068464005, 121.4823299315448 31.12158705901236, 121.5047878136478 31.12158705901236))",29,58051.716708474254,11,1354906.7848397454,0.0,0.0,1,2327.7380946721137,52
"POLYGON ((121.5047878136478 31.14081068464005, 121.5047878136478 31.16003041400555, 121.4823299315448 31.16003041400555, 121.4823299315448 31.14081068464005, 121.5047878136478 31.14081068464005))",41,69937.68334022295,30,1117717.9372991107,0.0,0.0,3,17575.918365327685,79
"POLYGON ((121.5047878136478 31.16003041400555, 121.5047878136478 31.17924624573631, 121.4823299315448 31.17924624573631, 121.4823299315448 31.16003041400555, 121.5047878136478 31.16003041400555))",50,32306.102765015537,24,1320233.5221281447,11422.051632619732,0.0,2,16141.555306833416,73
"POLYGON ((121.5047878136478 31.17924624573631, 121.5047878136478 31.1984581784618, 121.4823299315448 31.1984581784618, 121.4823299315448 31.17924624573631, 121.5047878136478 31.17924624573631))",81,73325.21174377996,30,846201.4456823674,366429.65441510646,0.0,0,31467.4225457988,53
"POLYGON ((121.5047878136478 31.1984581784618, 121.5047878136478 31.21766621081351, 121.4823299315448 31.21766621081351, 121.4823299315448 31.1984581784618, 121.5047878136478 31.1984581784618))",87,74441.71813615315,12,652094.6682476514,206928.15828166608,0.0,0,23928.595894168295,58
"POLYGON ((121.5047878136478 31.21766621081351, 121.5047878136478 31.23687034142498, 121.4823299315448 31.23687034142498, 121.4823299315448 31.21766621081351, 121.5047878136478 31.21766621081351))",114,99064.06875925226,64,942409.520865564,386502.111135363,0.0,3,26360.864503345325,66
"POLYGON ((121.5047878136478 31.23687034142498, 121.5047878136478 31.25607056893175, 121.4823299315448 31.25607056893175, 121.4823299315448 31.23687034142498, 121.5047878136478 31.23687034142498))",110,125449.10666079652,47,82697.82088572133,760249.4779848225,0.0,3,14952.019969375642,66
"POLYGON ((121.5047878136478 31.25607056893175, 121.5047878136478 31.27526689197145, 121.4823299315448 31.27526689197145, 121.4823299315448 31.25607056893175, 121.5047878136478 31.25607056893175))",43,64727.738758168205,50,1815874.9318663569,263104.2260067756,0.0,1,23366.261655967326,68
"POLYGON ((121.5047878136478 31.27526689197145, 121.5047878136478 31.29445930918367, 121.4823299315448 31.29445930918367, 121.4823299315448 31.27526689197145, 121.5047878136478 31.27526689197145))",27,77728.57396999869,21,2060589.6955893624,142590.05629843383,0.0,4,22012.629786164252,56
"POLYGON ((121.5047878136478 31.29445930918367, 121.5047878136478 31.31364781921008, 121.4823299315448 31.31364781921008, 121.4823299315448 31.29445930918367, 121.5047878136478 31.29445930918367))",13,65292.54122969638,13,1280445.1868623274,181948.6398435328,0.0,2,7161.786527520767,62
"POLYGON ((121.5047878136478 31.31364781921008, 121.5047878136478 31.33283242069435, 121.4823299315448 31.33283242069435, 121.4823299315448 31.31364781921008, 121.5047878136478 31.31364781921008))",16,72799.00262355898,4,808791.0117852124,111881.64804064964,0.0,4,11754.019085806203,43
"POLYGON ((121.5047878136478 31.33283242069435, 121.5047878136478 31.3520131122822, 121.4823299315448 31.3520131122822, 121.4823299315448 31.33283242069435, 121.5047878136478 31.33283242069435))",12,67127.18527067095,22,663861.1722169012,395364.92039577104,95192.66270342591,2,2463.154527927636,41
"POLYGON ((121.5047878136478 31.3520131122822, 121.5047878136478 31.37118989262137, 121.4823299315448 31.37118989262137, 121.4823299315448 31.3520131122822, 121.5047878136478 31.3520131122822))",0,29611.57638642672,0,57837.33805206813,0.0,3781529.2729934393,0,0.0,10
"POLYGON ((121.5047878136478 31.37118989262137, 121.5047878136478 31.39036276036163, 121.4823299315448 31.39036276036163, 121.4823299315448 31.37118989262137, 121.5047878136478 31.37118989262137))",9,48478.27056396484,1,186377.300478898,0.0,60571.70260844617,0,748.5291850071446,46
"POLYGON ((121.5047878136478 31.39036276036163, 121.5047878136478 31.40953171415478, 121.4823299315448 31.40953171415478, 121.4823299315448 31.39036276036163, 121.5047878136478 31.39036276036163))",8,30108.818228234264,1,519055.4113546005,5058.55931156716,0.0,0,115.21364890221462,81
"POLYGON ((121.5047878136478 31.40953171415478, 121.5047878136478 31.42869675265463, 121.4823299315448 31.42869675265463, 121.4823299315448 31.40953171415478, 121.5047878136478 31.40953171415478))",2,17483.896464423695,0,26818.396754126465,0.0,0.0,0,0.0,13
"POLYGON ((121.5047878136478 31.42869675265463, 121.5047878136478 31.44785787451704, 121.4823299315448 31.44785787451704, 121.4823299315448 31.42869675265463, 121.5047878136478 31.42869675265463))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5047878136478 31.44785787451704, 121.5047878136478 31.4670150783999, 121.4823299315448 31.4670150783999, 121.4823299315448 31.44785787451704, 121.5047878136478 31.44785787451704))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5047878136478 31.4670150783999, 121.5047878136478 31.4861683629631, 121.4823299315448 31.4861683629631, 121.4823299315448 31.4670150783999, 121.5047878136478 31.4670150783999))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5047878136478 31.4861683629631, 121.5047878136478 31.50531772686858, 121.4823299315448 31.50531772686858, 121.4823299315448 31.4861683629631, 121.5047878136478 31.4861683629631))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5272456957508 30.98691269999999, 121.5272456957508 31.00616356086033, 121.5047878136478 31.00616356086033, 121.5047878136478 30.98691269999999, 121.5272456957508 30.98691269999999))",0,9758.371456972369,0,0.0,0.0,0.0,0,0.0,19
"POLYGON ((121.5272456957508 31.00616356086033, 121.5272456957508 31.02541053512337, 121.5047878136478 31.02541053512337, 121.5047878136478 31.00616356086033, 121.5272456957508 31.00616356086033))",0,26325.00221256301,1,439882.8517413842,4207.606402713482,0.0,0,768.5299382670022,20
"POLYGON ((121.5272456957508 31.02541053512337, 121.5272456957508 31.04465362140231, 121.5047878136478 31.04465362140231, 121.5047878136478 31.02541053512337, 121.5272456957508 31.02541053512337))",0,35026.599297698915,0,1024152.2170613996,98001.56700881272,6027.950203357526,0,0.0,41
"POLYGON ((121.5272456957508 31.04465362140231, 121.5272456957508 31.0638928183124, 121.5047878136478 31.0638928183124, 121.5047878136478 31.04465362140231, 121.5272456957508 31.04465362140231))",4,45526.50654212933,0,632221.7655158725,0.0,574257.9336436107,0,2990.503060644375,38
"POLYGON ((121.5272456957508 31.0638928183124, 121.5272456957508 31.0831281244709, 121.5047878136478 31.0831281244709, 121.5047878136478 31.0638928183124, 121.5272456957508 31.0638928183124))",12,21668.48693329977,7,616368.6147719396,664794.4067425888,338293.8533572997,0,0.0,29
"POLYGON ((121.5272456957508 31.0831281244709, 121.5272456957508 31.10235953849711, 121.5047878136478 31.10235953849711, 121.5047878136478 31.0831281244709, 121.5272456957508 31.0831281244709))",2,22322.607338191145,3,185559.4179838404,712262.4636053382,669985.8056423776,0,0.0,29
"POLYGON ((121.5272456957508 31.10235953849711, 121.5272456957508 31.12158705901236, 121.5047878136478 31.12158705901236, 121.5047878136478 31.10235953849711, 121.5272456957508 31.10235953849711))",0,15611.926372355952,0,223144.08840507345,112558.08688425177,506317.91670262266,0,0.0,20
"POLYGON ((121.5272456957508 31.12158705901236, 121.5272456957508 31.14081068464005, 121.5047878136478 31.14081068464005, 121.5047878136478 31.12158705901236, 121.5272456957508 31.12158705901236))",9,34503.4191397296,0,676074.5508720415,0.0,58346.51818870277,0,659.098444742107,22
"POLYGON ((121.5272456957508 31.14081068464005, 121.5272456957508 31.16003041400555, 121.5047878136478 31.16003041400555, 121.5047878136478 31.14081068464005, 121.5272456957508 31.14081068464005))",57,75327.04533770026,23,1917471.84542136,76032.06823309093,0.0,3,10361.51289521789,70
"POLYGON ((121.5272456957508 31.16003041400555, 121.5272456957508 31.17924624573631, 121.5047878136478 31.17924624573631, 121.5047878136478 31.16003041400555, 121.5272456957508 31.16003041400555))",50,35850.58197534042,23,1680695.8483825396,52957.20646254223,0.0,2,7659.414606218675,39
"POLYGON ((121.5272456957508 31.17924624573631, 121.5272456957508 31.1984581784618, 121.5047878136478 31.1984581784618, 121.5047878136478 31.17924624573631, 121.5272456957508 31.17924624573631))",42,57100.74285477694,44,1250100.907484278,55723.60657953708,52386.92556899741,1,28786.874779070356,67
"POLYGON ((121.5272456957508 31.1984581784618, 121.5272456957508 31.21766621081351, 121.5047878136478 31.21766621081351, 121.5047878136478 31.1984581784618, 121.5272456957508 31.1984581784618))",61,104665.16162426636,12,1561000.1493018738,172003.91071108694,0.0,1,39941.737981843675,66
"POLYGON ((121.5272456957508 31.21766621081351, 121.5272456957508 31.23687034142498, 121.5047878136478 31.23687034142498, 121.5047878136478 31.21766621081351, 121.5272456957508 31.21766621081351))",76,92606.84850479785,65,1600423.0608863607,651516.1398278733,0.0,5,28267.921876247638,77
"POLYGON ((121.5272456957508 31.23687034142498, 121.5272456957508 31.25607056893175, 121.5047878136478 31.25607056893175, 121.5047878136478 31.23687034142498, 121.5272456957508 31.23687034142498))",41,95832.03101819118,9,1045080.3002852858,348097.6037781232,275400.25463565486,3,37618.360322496475,54
"POLYGON ((121.5272456957508 31.25607056893175, 121.5272456957508 31.27526689197145, 121.5047878136478 31.27526689197145, 121.5047878136478 31.25607056893175, 121.5272456957508 31.25607056893175))",55,54944.980457177546,11,2062652.0002803127,325610.56613642554,195437.17815601535,5,42654.883737539305,59
"POLYGON ((121.5272456957508 31.27526689197145, 121.5272456957508 31.29445930918367, 121.5047878136478 31.29445930918367, 121.5047878136478 31.27526689197145, 121.5272456957508 31.27526689197145))",53,66080.4636833705,6,2863819.84120708,202170.5417091725,0.0,6,20845.94954659281,56
"POLYGON ((121.5272456957508 31.29445930918367, 121.5272456957508 31.31364781921008, 121.5047878136478 31.31364781921008, 121.5047878136478 31.29445930918367, 121.5272456957508 31.29445930918367))",39,76253.88623900588,26,1105088.1932890546,329265.5774035046,0.0,2,15421.49013898499,57
"POLYGON ((121.5272456957508 31.31364781921008, 121.5272456957508 31.33283242069435, 121.5047878136478 31.33283242069435, 121.5047878136478 31.31364781921008, 121.5272456957508 31.31364781921008))",64,110431.39331256849,21,2287968.6534885303,85937.23460665584,46059.52206285036,0,41696.46978408458,47
"POLYGON ((121.5272456957508 31.33283242069435, 121.5272456957508 31.3520131122822, 121.5047878136478 31.3520131122822, 121.5047878136478 31.33283242069435, 121.5272456957508 31.33283242069435))",25,47694.16082019496,9,1065930.9273206468,17191.693302810076,979363.4531229148,0,6074.173762904612,25
"POLYGON ((121.5272456957508 31.3520131122822, 121.5272456957508 31.37118989262137, 121.5047878136478 31.37118989262137, 121.5047878136478 31.3520131122822, 121.5272456957508 31.3520131122822))",0,19121.33138232563,0,657674.5159914956,0.0,229699.2059383485,0,0.0,5
"POLYGON ((121.5272456957508 31.37118989262137, 121.5272456957508 31.39036276036163, 121.5047878136478 31.39036276036163, 121.5047878136478 31.37118989262137, 121.5272456957508 31.37118989262137))",0,35848.89194504336,1,176246.00049868965,0.0,110814.53250386949,0,1525.541620089738,9
"POLYGON ((121.5272456957508 31.39036276036163, 121.5272456957508 31.40953171415478, 121.5047878136478 31.40953171415478, 121.5047878136478 31.39036276036163, 121.5272456957508 31.39036276036163))",0,19197.090985962528,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5272456957508 31.40953171415478, 121.5272456957508 31.42869675265463, 121.5047878136478 31.42869675265463, 121.5047878136478 31.40953171415478, 121.5272456957508 31.40953171415478))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5272456957508 31.42869675265463, 121.5272456957508 31.44785787451704, 121.5047878136478 31.44785787451704, 121.5047878136478 31.42869675265463, 121.5272456957508 31.42869675265463))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5272456957508 31.44785787451704, 121.5272456957508 31.4670150783999, 121.5047878136478 31.4670150783999, 121.5047878136478 31.44785787451704, 121.5272456957508 31.44785787451704))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5272456957508 31.4670150783999, 121.5272456957508 31.4861683629631, 121.5047878136478 31.4861683629631, 121.5047878136478 31.4670150783999, 121.5272456957508 31.4670150783999))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5272456957508 31.4861683629631, 121.5272456957508 31.50531772686858, 121.5047878136478 31.50531772686858, 121.5047878136478 31.4861683629631, 121.5272456957508 31.4861683629631))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5497035778538 30.98691269999999, 121.5497035778538 31.00616356086033, 121.5272456957508 31.00616356086033, 121.5272456957508 30.98691269999999, 121.5497035778538 30.98691269999999))",0,8889.211480709668,0,0.0,0.0,61447.83038788992,0,0.0,6
"POLYGON ((121.5497035778538 31.00616356086033, 121.5497035778538 31.02541053512337, 121.5272456957508 31.02541053512337, 121.5272456957508 31.00616356086033, 121.5497035778538 31.00616356086033))",0,12958.154582116817,1,30819.233676168133,0.0,0.0,0,0.0,27
"POLYGON ((121.5497035778538 31.02541053512337, 121.5497035778538 31.04465362140231, 121.5272456957508 31.04465362140231, 121.5272456957508 31.02541053512337, 121.5497035778538 31.02541053512337))",0,18519.86044773277,1,454576.6189479621,36537.56285209933,0.0,0,0.0,36
"POLYGON ((121.5497035778538 31.04465362140231, 121.5497035778538 31.0638928183124, 121.5272456957508 31.0638928183124, 121.5272456957508 31.04465362140231, 121.5497035778538 31.04465362140231))",0,33374.90625401824,8,1720672.132679389,123447.63656250012,6555.8379819822285,0,0.0,55
"POLYGON ((121.5497035778538 31.0638928183124, 121.5497035778538 31.0831281244709, 121.5272456957508 31.0831281244709, 121.5272456957508 31.0638928183124, 121.5497035778538 31.0638928183124))",0,17445.137519848737,9,748511.288444888,364246.7284660226,168834.58302057948,0,0.0,30
"POLYGON ((121.5497035778538 31.0831281244709, 121.5497035778538 31.10235953849711, 121.5272456957508 31.10235953849711, 121.5272456957508 31.0831281244709, 121.5497035778538 31.0831281244709))",0,16535.153292069823,0,0.0,26903.890310491217,430384.6473587462,0,0.0,29
"POLYGON ((121.5497035778538 31.10235953849711, 121.5497035778538 31.12158705901236, 121.5272456957508 31.12158705901236, 121.5272456957508 31.10235953849711, 121.5497035778538 31.10235953849711))",11,24419.86066544285,0,242490.0169677513,0.0,0.0,0,0.0,22
"POLYGON ((121.5497035778538 31.12158705901236, 121.5497035778538 31.14081068464005, 121.5272456957508 31.14081068464005, 121.5272456957508 31.12158705901236, 121.5497035778538 31.12158705901236))",22,34373.8819076943,0,492538.3363476556,780853.1450406808,0.0,0,2604.8313346778914,22
"POLYGON ((121.5497035778538 31.14081068464005, 121.5497035778538 31.16003041400555, 121.5272456957508 31.16003041400555, 121.5272456957508 31.14081068464005, 121.5497035778538 31.14081068464005))",48,67941.81662477151,5,1622386.7054924066,48521.45004000718,829546.2327318806,2,16749.211419061463,31
"POLYGON ((121.5497035778538 31.16003041400555, 121.5497035778538 31.17924624573631, 121.5272456957508 31.17924624573631, 121.5272456957508 31.16003041400555, 121.5497035778538 31.16003041400555))",38,35242.749980221495,18,2267482.5208685026,0.0,264357.3441462385,0,11236.605164739372,67
"POLYGON ((121.5497035778538 31.17924624573631, 121.5497035778538 31.1984581784618, 121.5272456957508 31.1984581784618, 121.5272456957508 31.17924624573631, 121.5497035778538 31.17924624573631))",50,42689.13401013485,33,1567882.8350382815,0.0,0.0,0,8902.59267631092,56
"POLYGON ((121.5497035778538 31.1984581784618, 121.5497035778538 31.21766621081351, 121.5272456957508 31.21766621081351, 121.5272456957508 31.1984581784618, 121.5497035778538 31.1984581784618))",48,94173.87895989064,19,1941082.4020579285,82548.99731377706,0.0,0,43242.38263049102,75
"POLYGON ((121.5497035778538 31.21766621081351, 121.5497035778538 31.23687034142498, 121.5272456957508 31.23687034142498, 121.5272456957508 31.21766621081351, 121.5497035778538 31.21766621081351))",72,115179.8040002682,17,1204376.8432430238,617412.4688771358,0.0,3,59091.65515682777,68
"POLYGON ((121.5497035778538 31.23687034142498, 121.5497035778538 31.25607056893175, 121.5272456957508 31.25607056893175, 121.5272456957508 31.23687034142498, 121.5497035778538 31.23687034142498))",26,86666.63314365622,3,1591642.3446345355,195714.8435263324,0.0,6,44678.05961283289,60
"POLYGON ((121.5497035778538 31.25607056893175, 121.5497035778538 31.27526689197145, 121.5272456957508 31.27526689197145, 121.5272456957508 31.25607056893175, 121.5497035778538 31.25607056893175))",24,36133.7852485274,2,879617.4163611907,224149.85014916872,73385.45973394965,1,25556.143453074932,42
"POLYGON ((121.5497035778538 31.27526689197145, 121.5497035778538 31.29445930918367, 121.5272456957508 31.29445930918367, 121.5272456957508 31.27526689197145, 121.5497035778538 31.27526689197145))",36,71114.8159377863,3,1489350.240739321,140098.19657358708,1920.275893709967,3,41194.036749552215,67
"POLYGON ((121.5497035778538 31.29445930918367, 121.5497035778538 31.31364781921008, 121.5272456957508 31.31364781921008, 121.5272456957508 31.29445930918367, 121.5497035778538 31.29445930918367))",27,71542.43836147641,3,1711272.3595849485,156456.09850429627,1970095.823566197,2,28336.499023142318,69
"POLYGON ((121.5497035778538 31.31364781921008, 121.5497035778538 31.33283242069435, 121.5272456957508 31.33283242069435, 121.5272456957508 31.31364781921008, 121.5497035778538 31.31364781921008))",26,58223.70649559182,7,2366019.54526375,28627.981522294085,1264460.127462941,2,23715.478449989692,62
"POLYGON ((121.5497035778538 31.33283242069435, 121.5497035778538 31.3520131122822, 121.5272456957508 31.3520131122822, 121.5272456957508 31.33283242069435, 121.5497035778538 31.33283242069435))",10,6804.115897903326,0,268416.4868964784,0.0,2459760.1931155734,0,766.5238682706124,9
"POLYGON ((121.5497035778538 31.3520131122822, 121.5497035778538 31.37118989262137, 121.5272456957508 31.37118989262137, 121.5272456957508 31.3520131122822, 121.5497035778538 31.3520131122822))",0,30912.548581899373,0,552020.4705319433,0.0,90083.35466493855,0,0.0,36
"POLYGON ((121.5497035778538 31.37118989262137, 121.5497035778538 31.39036276036163, 121.5272456957508 31.39036276036163, 121.5272456957508 31.37118989262137, 121.5497035778538 31.37118989262137))",0,15602.896088566227,0,16540.878416805233,0.0,143591.1682033086,0,0.0,6
"POLYGON ((121.5497035778538 31.39036276036163, 121.5497035778538 31.40953171415478, 121.5272456957508 31.40953171415478, 121.5272456957508 31.39036276036163, 121.5497035778538 31.39036276036163))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5497035778538 31.40953171415478, 121.5497035778538 31.42869675265463, 121.5272456957508 31.42869675265463, 121.5272456957508 31.40953171415478, 121.5497035778538 31.40953171415478))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5497035778538 31.42869675265463, 121.5497035778538 31.44785787451704, 121.5272456957508 31.44785787451704, 121.5272456957508 31.42869675265463, 121.5497035778538 31.42869675265463))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5497035778538 31.44785787451704, 121.5497035778538 31.4670150783999, 121.5272456957508 31.4670150783999, 121.5272456957508 31.44785787451704, 121.5497035778538 31.44785787451704))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5497035778538 31.4670150783999, 121.5497035778538 31.4861683629631, 121.5272456957508 31.4861683629631, 121.5272456957508 31.4670150783999, 121.5497035778538 31.4670150783999))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5497035778538 31.4861683629631, 121.5497035778538 31.50531772686858, 121.5272456957508 31.50531772686858, 121.5272456957508 31.4861683629631, 121.5497035778538 31.4861683629631))",0,0.0,0,0.0,0.0,0.0,0,0.0,0
"POLYGON ((121.5721614599568 30.98691269999999, 121.5721614599568 31.00616356086033, 121.5497035778538 31.00616356086033, 121.5497035778538 30.98691269999999, 121.5721614599568 30.98691269999999))",0,13324.293207814651,0,7530.701655084311,0.0,0.0,0,0.0,9
"POLYGON ((121.5721614599568 31.00616356086033, 121.5721614599568 31.02541053512337, 121.5497035778538 31.02541053512337, 121.5497035778538 31.00616356086033, 121.5721614599568 31.00616356086033))",0,20677.10994891606,0,23062.426643787432,0.0,0.0,0,759.4518668699718,9
"POLYGON ((121.5721614599568 31.02541053512337, 121.5721614599568 31.04465362140231, 121.5497035778538 31.04465362140231, 121.5497035778538 31.02541053512337, 121.5721614599568 31.02541053512337))",0,22723.51568772011,0,174172.19545319205,0.0,0.0,0,165.3309789733654,3
"POLYGON ((121.5721614599568 31.04465362140231, 121.5721614599568 31.0638928183124, 121.5497035778538 31.0638928183124, 121.5497035778538 31.04465362140231, 121.5721614599568 31.04465362140231))",0,27132.562181313,0,54361.2528677428,0.0,0.0,0,0.0,12
"POLYGON ((121.5721614599568 31.0638928183124, 121.5721614599568 31.0831281244709, 121.5497035778538 31.0831281244709, 121.5497035778538 31.0638928183124, 121.5721614599568 31.0638928183124))",0,31391.246708038143,0,137403.623155842,0.0,0.0,0,0.0,13
"POLYGON ((121.5721614599568 31.0831281244709, 121.5721614599568 31.10235953849711, 121.5497035778538 31.10235953849711, 121.5497035778538 31.0831281244709, 121.5721614599568 31.0831281244709))",9,26772.670165463136,0,11406.048070047964,0.0,0.0,0,4148.728092887088,11
"POLYGON ((121.5721614599568 31.10235953849711, 121.5721614599568 31.12158705901236, 121.5497035778538 31.12158705901236, 121.5497035778538 31.10235953849711, 121.5721614599568 31.10235953849711))",19,17735.738466079958,24,1137156.1282095306,0.0,0.0,0,5956.320946353892,43
"POLYGON ((121.5721614599568 31.12158705901236, 121.5721614599568 31.14081068464005, 121.5497035778538 31.14081068464005, 121.5497035778538 31.12158705901236, 121.5721614599568 31.12158705901236))",16,28688.99489099004,9,1668205.8003711365,0.0,508477.0360165405,0,9134.091691148731,33
"POLYGON ((121.5721614599568 31.14081068464005, 121.5721614599568 31.16003041400555, 121.5497035778538 31.16003041400555, 121.5497035778538 31.14081068464005, 121.5721614599568 31.14081068464005))",33,48753.512201919046,25,1744892.806011171,72299.08086580381,473315.48564576,0,15258.06204858525,32
"POLYGON ((121.5721614599568 31.16003041400555, 121.5721614599568 31.17924624573631, 121.5497035778538 31.17924624573631, 121.5497035778538 31.16003041400555, 121.5721614599568 31.16003041400555))",47,55600.14916866621,27,981604.0497137064,0.0,351180.9229187063,1,12111.346929041736,33
"POLYGON ((121.5721614599568 31.17924624573631, 121.5721614599568 31.1984581784618, 121.5497035778538 31.1984581784618, 121.5497035778538 31.17924624573631, 121.5721614599568 31.17924624573631))",31,25658.68524472092,10,764243.1566583085,0.0,0.0,2,4988.599393139906,49
"POLYGON ((121.5721614599568 31.1984581784618, 121.5721614599568 31.21766621081351, 121.5497035778538 31.21766621081351, 121.5497035778538 31.1984581784618, 121.5721614599568 31.1984581784618))",35,78983.020111672,19,869578.0985665811,1232718.6386103174,0.0,4,26786.307256510056,33
"POLYGON ((121.5721614599568 31.21766621081351, 121.5721614599568 31.23687034142498, 121.5497035778538 31.23687034142498, 121.5497035778538 31.21766621081351, 121.5721614599568 31.21766621081351))",24,114535.86520857434,20,2846481.4646576475,214455.9376704589,0.0,1,65752.51264023453,35
"POLYGON ((121.5721614599568 31.23687034142498, 121.5721614599568 31.25607056893175, 121.5497035778538 31.25607056893175, 121.5497035778538 31.23687034142498, 121.5721614599568 31.23687034142498))",7,101749.30588352228,8,2556585.786857248,4206.961653494096,15066.61375576205,3,52134.17846892023,84
"POLYGON ((121.5721614599568 31.25607056893175, 121.5721614599568 31.27526689197145, 121.5497035778538 31.27526689197145, 121.5497035778538 31.25607056893175, 121.5721614599568 31.25607056893175))",22,69863.90252703417,14,863271.9555838507,126867.86520200787,360928.76229386975,1,30543.310226678892,40
